"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Peito e Tríceps","4 Set 2025, 18:15","4 Set 2025, 20:32","","Overhead Triceps Extension (Cable)",,"",2,"normal",20,8,,,
"Peito e Tríceps","4 Set 2025, 18:15","4 Set 2025, 20:32","","Triceps Testa (Halter)",,"",0,"normal",6,7,,,
"Peito e Tríceps","4 Set 2025, 18:15","4 Set 2025, 20:32","","Triceps Testa (Halter)",,"",1,"normal",5,5,,,
"Peito e Tríceps","4 Set 2025, 18:15","4 Set 2025, 20:32","","Triceps Testa (Halter)",,"",2,"normal",4,4,,,
"Peito e Tríceps","4 Set 2025, 18:15","4 Set 2025, 20:32","","Bench Dip",,"",0,"normal",,7,,,
"Peito e Tríceps","4 Set 2025, 18:15","4 Set 2025, 20:32","","Bench Dip",,"",1,"normal",,10,,,
"Peito e Tríceps","4 Set 2025, 18:15","4 Set 2025, 20:32","","Bench Dip",,"",2,"normal",,10,,,
"Peito e Tríceps","4 Set 2025, 18:15","4 Set 2025, 20:32","","Prancha Abdominal",,"",0,"normal",,,,40,
"Peito e Tríceps","4 Set 2025, 18:15","4 Set 2025, 20:32","","Prancha Abdominal",,"",1,"normal",,,,50,
"Peito e Tríceps","4 Set 2025, 18:15","4 Set 2025, 20:32","","Prancha Abdominal",,"",2,"normal",,,,40,
"Costas e Bíceps","3 Set 2025, 17:51","3 Set 2025, 18:23","","Rosca Direta (Halter)",,"",0,"normal",10,9,,,
"Costas e Bíceps","3 Set 2025, 17:51","3 Set 2025, 18:23","","Rosca Direta (Halter)",,"",1,"normal",10,8,,,
"Costas e Bíceps","3 Set 2025, 17:51","3 Set 2025, 18:23","","Rosca Direta (Halter)",,"",2,"normal",10,7,,,
"Costas e Bíceps","3 Set 2025, 17:51","3 Set 2025, 18:23","","Rosca Direta (Halter)",,"",3,"normal",10,7,,,
"Costas e Bíceps","3 Set 2025, 17:51","3 Set 2025, 18:23","","Rosca Direta (Halter)",,"",4,"normal",10,7,,,
"Costas e Bíceps","3 Set 2025, 17:51","3 Set 2025, 18:23","","Rosca Inclinada (Halter)",,"",0,"normal",9,4,,,
"Costas e Bíceps","3 Set 2025, 17:51","3 Set 2025, 18:23","","Rosca Inclinada (Halter)",,"",1,"normal",9,5,,,
"Costas e Bíceps","3 Set 2025, 17:51","3 Set 2025, 18:23","","Rosca Inclinada (Halter)",,"",2,"normal",9,5,,,
"Peito e Tríceps","2 Set 2025, 16:21","2 Set 2025, 18:00","","Supino (Barra)",,"",0,"normal",18,7,,,
"Peito e Tríceps","2 Set 2025, 16:21","2 Set 2025, 18:00","","Supino (Barra)",,"",1,"normal",18,7,,,
"Peito e Tríceps","2 Set 2025, 16:21","2 Set 2025, 18:00","","Supino (Barra)",,"",2,"normal",18,8,,,
"Peito e Tríceps","2 Set 2025, 16:21","2 Set 2025, 18:00","","Supino Declinado (Barra)",,"",0,"normal",16,9,,,
"Peito e Tríceps","2 Set 2025, 16:21","2 Set 2025, 18:00","","Supino Declinado (Barra)",,"",1,"normal",18,9,,,
"Peito e Tríceps","2 Set 2025, 16:21","2 Set 2025, 18:00","","Supino Declinado (Barra)",,"",2,"normal",18,7,,,
"Peito e Tríceps","2 Set 2025, 16:21","2 Set 2025, 18:00","","Supino Inclinado (Barra)",,"",0,"normal",16,7,,,
"Peito e Tríceps","2 Set 2025, 16:21","2 Set 2025, 18:00","","Supino Inclinado (Barra)",,"",1,"normal",16,7,,,
"Peito e Tríceps","2 Set 2025, 16:21","2 Set 2025, 18:00","","Supino Inclinado (Barra)",,"",2,"normal",16,8,,,
"Peito e Tríceps","2 Set 2025, 16:21","2 Set 2025, 18:00","","Tríceps na Polia com Corda",,"",0,"normal",30,9,,,
"Peito e Tríceps","2 Set 2025, 16:21","2 Set 2025, 18:00","","Tríceps na Polia com Corda",,"",1,"normal",30,8,,,
"Peito e Tríceps","2 Set 2025, 16:21","2 Set 2025, 18:00","","Tríceps na Polia com Corda",,"",2,"normal",25,10,,,
"Peito e Tríceps","2 Set 2025, 16:21","2 Set 2025, 18:00","","Extensão de Punho (Barra)",,"",0,"normal",6,15,,,
"Peito e Tríceps","2 Set 2025, 16:21","2 Set 2025, 18:00","","Extensão de Punho (Barra)",,"",1,"normal",10,9,,,
"Peito e Tríceps","2 Set 2025, 16:21","2 Set 2025, 18:00","","Extensão de Punho (Barra)",,"",2,"normal",10,8,,,
"Peito e Tríceps","2 Set 2025, 16:21","2 Set 2025, 18:00","","Overhead Triceps Extension (Cable)",,"",0,"normal",15,6,,,
"Peito e Tríceps","2 Set 2025, 16:21","2 Set 2025, 18:00","","Overhead Triceps Extension (Cable)",,"",1,"normal",15,5,,,
"Posterior","1 Set 2025, 18:13","1 Set 2025, 19:10","","Cadeira Flexora (Máquina)",,"",0,"normal",25,16,,,
"Posterior","1 Set 2025, 18:13","1 Set 2025, 19:10","","Cadeira Flexora (Máquina)",,"",1,"normal",40,12,,,
"Posterior","1 Set 2025, 18:13","1 Set 2025, 19:10","","Cadeira Flexora (Máquina)",,"",2,"normal",40,12,,,
"Posterior","1 Set 2025, 18:13","1 Set 2025, 19:10","","Elevação Pélvica (Barra)",,"",0,"normal",50,10,,,
"Posterior","1 Set 2025, 18:13","1 Set 2025, 19:10","","Elevação Pélvica (Barra)",,"",1,"normal",50,11,,,
"Posterior","1 Set 2025, 18:13","1 Set 2025, 19:10","","Elevação Pélvica (Barra)",,"",2,"normal",50,13,,,
"Posterior","1 Set 2025, 18:13","1 Set 2025, 19:10","","Elevação Pélvica (Barra)",,"",3,"normal",50,13,,,
"Posterior","1 Set 2025, 18:13","1 Set 2025, 19:10","","Rosca Martelo Alternada",,"",0,"normal",10,10,,,
"Posterior","1 Set 2025, 18:13","1 Set 2025, 19:10","","Rosca Martelo Alternada",,"",1,"normal",10,8,,,
"Posterior","1 Set 2025, 18:13","1 Set 2025, 19:10","","Rosca Martelo Alternada",,"",2,"normal",10,8,,,
"Posterior","1 Set 2025, 18:13","1 Set 2025, 19:10","","Rosca Direta (Halter)",,"",0,"normal",10,6,,,
"Costas e Bíceps","25 Ago 2025, 17:16","25 Ago 2025, 18:01","","Rosca Martelo Alternada",,"",0,"normal",12,6,,,
"Costas e Bíceps","25 Ago 2025, 17:16","25 Ago 2025, 18:01","","Rosca Martelo Alternada",,"",1,"normal",12,6,,,
"Costas e Bíceps","25 Ago 2025, 17:16","25 Ago 2025, 18:01","","Rosca Martelo Alternada",,"",2,"normal",12,6,,,
"Costas e Bíceps","25 Ago 2025, 17:16","25 Ago 2025, 18:01","","Rosca Martelo Alternada",,"",3,"normal",12,5,,,
"Costas e Bíceps","25 Ago 2025, 17:16","25 Ago 2025, 18:01","","Rosca Martelo Alternada",,"",4,"normal",12,5,,,
"Costas e Bíceps","25 Ago 2025, 17:16","25 Ago 2025, 18:01","","Rosca Direta (Halter)",,"",0,"normal",9,9,,,
"Costas e Bíceps","25 Ago 2025, 17:16","25 Ago 2025, 18:01","","Rosca Direta (Halter)",,"",1,"normal",9,7,,,
"Costas e Bíceps","25 Ago 2025, 17:16","25 Ago 2025, 18:01","","Rosca Direta (Halter)",,"",2,"normal",9,7,,,
"Costas e Bíceps","25 Ago 2025, 17:16","25 Ago 2025, 18:01","","Rosca Scott (Barra)",,"",0,"normal",14,10,,,
"Costas e Bíceps","25 Ago 2025, 17:16","25 Ago 2025, 18:01","","Rosca Scott (Barra)",,"",1,"normal",14,7,,,
"Costas e Bíceps","25 Ago 2025, 17:16","25 Ago 2025, 18:01","","Rosca Scott (Barra)",,"",2,"normal",14,7,,,
"Peito e Tríceps","22 Ago 2025, 17:18","22 Ago 2025, 18:12","","Rosca de Punho (Halter)",,"",0,"normal",7,13,,,
"Peito e Tríceps","22 Ago 2025, 17:18","22 Ago 2025, 18:12","","Rosca de Punho (Halter)",,"",1,"normal",7,9,,,
"Peito e Tríceps","22 Ago 2025, 17:18","22 Ago 2025, 18:12","","Rosca de Punho (Halter)",,"",2,"normal",7,9,,,
"Peito e Tríceps","22 Ago 2025, 17:18","22 Ago 2025, 18:12","","Rosca de Punho (Halter)",,"",3,"normal",7,8,,,
"Peito e Tríceps","22 Ago 2025, 17:18","22 Ago 2025, 18:12","","Rosca de Punho (Halter)",,"",4,"normal",7,8,,,
"Peito e Tríceps","22 Ago 2025, 17:18","22 Ago 2025, 18:12","","Rosca de Punho (Halter)",,"",5,"normal",7,8,,,
"Peito e Tríceps","22 Ago 2025, 17:18","22 Ago 2025, 18:12","","Rosca Direta (Halter)",,"",0,"normal",9,8,,,
"Peito e Tríceps","22 Ago 2025, 17:18","22 Ago 2025, 18:12","","Rosca Direta (Halter)",,"",1,"normal",9,8,,,
"Peito e Tríceps","22 Ago 2025, 17:18","22 Ago 2025, 18:12","","Rosca Direta (Halter)",,"",2,"normal",9,8,,,
"Peito e Tríceps","22 Ago 2025, 17:18","22 Ago 2025, 18:12","","Rosca Direta (Halter)",,"",3,"normal",9,8,,,
"Peito e Tríceps","22 Ago 2025, 17:18","22 Ago 2025, 18:12","","Rosca Direta (Halter)",,"",4,"normal",9,7,,,
"Peito e Tríceps","22 Ago 2025, 17:18","22 Ago 2025, 18:12","","Rosca Inclinada (Halter)",,"",0,"normal",8,8,,,
"Peito e Tríceps","22 Ago 2025, 17:18","22 Ago 2025, 18:12","","Rosca Inclinada (Halter)",,"",1,"normal",8,7,,,
"Peito e Tríceps","22 Ago 2025, 17:18","22 Ago 2025, 18:12","","Rosca Inclinada (Halter)",,"",2,"normal",8,6,,,
"Peito e Tríceps","22 Ago 2025, 17:18","22 Ago 2025, 18:12","","Rosca Inclinada (Halter)",,"",3,"normal",8,6,,,
"Peito e Tríceps","21 Ago 2025, 18:02","21 Ago 2025, 18:36","","Supino (Barra)",,"",0,"normal",18,8,,,
"Peito e Tríceps","21 Ago 2025, 18:02","21 Ago 2025, 18:36","","Supino (Barra)",,"",1,"normal",18,8,,,
"Peito e Tríceps","21 Ago 2025, 18:02","21 Ago 2025, 18:36","","Supino (Barra)",,"",2,"normal",18,7,,,
"Peito e Tríceps","21 Ago 2025, 18:02","21 Ago 2025, 18:36","","Supino Declinado (Barra)",,"",0,"normal",18,8,,,
"Peito e Tríceps","21 Ago 2025, 18:02","21 Ago 2025, 18:36","","Supino Declinado (Barra)",,"",1,"normal",18,10,,,
"Peito e Tríceps","21 Ago 2025, 18:02","21 Ago 2025, 18:36","","Supino Declinado (Barra)",,"",2,"normal",18,8,,,
"Peito e Tríceps","21 Ago 2025, 18:02","21 Ago 2025, 18:36","","Supino Inclinado (Barra)",,"",0,"normal",18,8,,,
"Peito e Tríceps","21 Ago 2025, 18:02","21 Ago 2025, 18:36","","Rosca Martelo Alternada",,"",0,"normal",12,5,,,
"Peito e Tríceps","21 Ago 2025, 18:02","21 Ago 2025, 18:36","","Rosca Martelo Alternada",,"",1,"normal",12,4,,,
"Peito e Tríceps","21 Ago 2025, 18:02","21 Ago 2025, 18:36","","Rosca Martelo Alternada",,"",2,"normal",12,5,,,
"Peito e Tríceps","19 Ago 2025, 16:12","19 Ago 2025, 17:44","","Supino (Barra)",,"",0,"normal",18,10,,,
"Peito e Tríceps","19 Ago 2025, 16:12","19 Ago 2025, 17:44","","Supino (Barra)",,"",1,"normal",20,9,,,
"Peito e Tríceps","19 Ago 2025, 16:12","19 Ago 2025, 17:44","","Supino (Barra)",,"",2,"normal",20,7,,,
"Peito e Tríceps","19 Ago 2025, 16:12","19 Ago 2025, 17:44","","Supino (Barra)",,"",3,"normal",20,6,,,
"Peito e Tríceps","19 Ago 2025, 16:12","19 Ago 2025, 17:44","","Supino Declinado (Barra)",,"",0,"normal",16,10,,,
"Peito e Tríceps","19 Ago 2025, 16:12","19 Ago 2025, 17:44","","Supino Declinado (Barra)",,"",1,"normal",18,8,,,
"Peito e Tríceps","19 Ago 2025, 16:12","19 Ago 2025, 17:44","","Supino Declinado (Barra)",,"",2,"normal",18,8,,,
"Peito e Tríceps","19 Ago 2025, 16:12","19 Ago 2025, 17:44","","Supino Inclinado (Barra)",,"",0,"normal",20,5,,,
"Peito e Tríceps","19 Ago 2025, 16:12","19 Ago 2025, 17:44","","Supino Inclinado (Barra)",,"",1,"normal",20,5,,,
"Peito e Tríceps","19 Ago 2025, 16:12","19 Ago 2025, 17:44","","Supino Inclinado (Barra)",,"",2,"normal",18,6,,,
"Peito e Tríceps","19 Ago 2025, 16:12","19 Ago 2025, 17:44","","Pec Deck",,"",0,"normal",30,10,,,
"Peito e Tríceps","19 Ago 2025, 16:12","19 Ago 2025, 17:44","","Pec Deck",,"",1,"normal",30,7,,,
"Peito e Tríceps","19 Ago 2025, 16:12","19 Ago 2025, 17:44","","Pec Deck",,"",2,"normal",30,5,,,
"Peito e Tríceps","19 Ago 2025, 16:12","19 Ago 2025, 17:44","","Rosca Scott (Barra)",,"",0,"normal",12,6,,,
"Peito e Tríceps","19 Ago 2025, 16:12","19 Ago 2025, 17:44","","Rosca Scott (Barra)",,"",1,"normal",12,8,,,
"Peito e Tríceps","19 Ago 2025, 16:12","19 Ago 2025, 17:44","","Rosca Scott (Barra)",,"",2,"normal",12,8,,,
"Peito e Tríceps","19 Ago 2025, 16:12","19 Ago 2025, 17:44","","Rosca Scott (Barra)",,"",3,"normal",12,7,,,
"Peito e Tríceps","19 Ago 2025, 16:12","19 Ago 2025, 17:44","","Rosca Inclinada (Halter)",,"",0,"normal",8,8,,,
"Peito e Tríceps","19 Ago 2025, 16:12","19 Ago 2025, 17:44","","Rosca Inclinada (Halter)",,"",1,"normal",8,8,,,
"Peito e Tríceps","19 Ago 2025, 16:12","19 Ago 2025, 17:44","","Rosca Inclinada (Halter)",,"",2,"normal",8,6,,,
"Peito e Tríceps","19 Ago 2025, 16:12","19 Ago 2025, 17:44","","Rosca Inclinada (Halter)",,"",3,"normal",8,6,,,
"Costas e Bíceps","18 Ago 2025, 19:10","18 Ago 2025, 19:52","","Rosca Martelo Alternada",,"",0,"normal",12,5,,,
"Costas e Bíceps","18 Ago 2025, 19:10","18 Ago 2025, 19:52","","Rosca Martelo Alternada",,"",1,"normal",12,6,,,
"Costas e Bíceps","18 Ago 2025, 19:10","18 Ago 2025, 19:52","","Rosca Martelo Alternada",,"",2,"normal",12,5,,,
"Costas e Bíceps","18 Ago 2025, 19:10","18 Ago 2025, 19:52","","Rosca Martelo Alternada",,"",3,"normal",12,5,,,
"Costas e Bíceps","18 Ago 2025, 19:10","18 Ago 2025, 19:52","","Rosca Martelo Alternada",,"",4,"normal",12,4,,,
"Costas e Bíceps","18 Ago 2025, 19:10","18 Ago 2025, 19:52","","Rosca Direta (Halter)",,"",0,"normal",9,9,,,
"Costas e Bíceps","18 Ago 2025, 19:10","18 Ago 2025, 19:52","","Rosca Direta (Halter)",,"",1,"normal",9,9,,,
"Costas e Bíceps","18 Ago 2025, 19:10","18 Ago 2025, 19:52","","Rosca Direta (Halter)",,"",2,"normal",9,8,,,
"Costas e Bíceps","18 Ago 2025, 19:10","18 Ago 2025, 19:52","","Rosca Direta (Halter)",,"",3,"normal",9,6,,,
"Costas e Bíceps","18 Ago 2025, 19:10","18 Ago 2025, 19:52","","Rosca Direta (Halter)",,"",4,"normal",9,6,,,
"Peito e Tríceps","13 Ago 2025, 15:43","13 Ago 2025, 17:27","","Supino Declinado (Barra)",,"",0,"normal",18,5,,,
"Peito e Tríceps","13 Ago 2025, 15:43","13 Ago 2025, 17:27","","Supino Declinado (Barra)",,"",1,"normal",18,7,,,
"Peito e Tríceps","13 Ago 2025, 15:43","13 Ago 2025, 17:27","","Supino Declinado (Barra)",,"",2,"normal",18,6,,,
"Peito e Tríceps","13 Ago 2025, 15:43","13 Ago 2025, 17:27","","Supino Inclinado (Barra)",,"",0,"normal",16,8,,,
"Peito e Tríceps","13 Ago 2025, 15:43","13 Ago 2025, 17:27","","Supino Inclinado (Barra)",,"",1,"normal",18,7,,,
"Peito e Tríceps","13 Ago 2025, 15:43","13 Ago 2025, 17:27","","Supino Inclinado (Barra)",,"",2,"normal",20,6,,,
"Peito e Tríceps","13 Ago 2025, 15:43","13 Ago 2025, 17:27","","Supino Inclinado (Barra)",,"",3,"normal",20,5,,,
"Peito e Tríceps","13 Ago 2025, 15:43","13 Ago 2025, 17:27","","Supino Inclinado (Barra)",,"",4,"normal",20,4,,,
"Peito e Tríceps","13 Ago 2025, 15:43","13 Ago 2025, 17:27","","Pec Deck",,"",0,"normal",30,7,,,
"Peito e Tríceps","13 Ago 2025, 15:43","13 Ago 2025, 17:27","","Pec Deck",,"",1,"normal",30,7,,,
"Peito e Tríceps","13 Ago 2025, 15:43","13 Ago 2025, 17:27","","Pec Deck",,"",2,"normal",30,7,,,
"Peito e Tríceps","13 Ago 2025, 15:43","13 Ago 2025, 17:27","","Pec Deck",,"",3,"normal",30,7,,,
"Peito e Tríceps","13 Ago 2025, 15:43","13 Ago 2025, 17:27","","Rosca Inclinada (Halter)",,"",0,"normal",8,7,,,
"Peito e Tríceps","13 Ago 2025, 15:43","13 Ago 2025, 17:27","","Rosca Inclinada (Halter)",,"",1,"normal",8,5,,,
"Peito e Tríceps","13 Ago 2025, 15:43","13 Ago 2025, 17:27","","Rosca Inclinada (Halter)",,"",2,"normal",8,7,,,
"Peito e Tríceps","13 Ago 2025, 15:43","13 Ago 2025, 17:27","","Rosca Inclinada (Halter)",,"",3,"normal",8,8,,,
"Peito e Tríceps","13 Ago 2025, 15:43","13 Ago 2025, 17:27","","Rosca Inclinada (Halter)",,"",4,"normal",8,7,,,
"Peito e Tríceps","13 Ago 2025, 15:43","13 Ago 2025, 17:27","","Rosca Scott (Barra)",,"",0,"normal",10,8,,,
"Peito e Tríceps","13 Ago 2025, 15:43","13 Ago 2025, 17:27","","Rosca Scott (Barra)",,"",1,"normal",10,10,,,
"Peito e Tríceps","13 Ago 2025, 15:43","13 Ago 2025, 17:27","","Rosca Scott (Barra)",,"",2,"normal",12,6,,,
"Peito e Tríceps","13 Ago 2025, 15:43","13 Ago 2025, 17:27","","Rosca Scott (Barra)",,"",3,"normal",12,7,,,
"Peito e Tríceps","13 Ago 2025, 15:43","13 Ago 2025, 17:27","","Rosca Martelo Alternada",,"",0,"normal",12,6,,,
"Peito e Tríceps","13 Ago 2025, 15:43","13 Ago 2025, 17:27","","Rosca Martelo Alternada",,"",1,"normal",12,5,,,
"Peito e Tríceps","13 Ago 2025, 15:43","13 Ago 2025, 17:27","","Rosca Martelo Alternada",,"",2,"normal",12,3,,,
"Peito e Tríceps","13 Ago 2025, 15:43","13 Ago 2025, 17:27","","Rosca Martelo Alternada",,"",3,"normal",12,3,,,
"Costas e Bíceps","11 Ago 2025, 17:12","11 Ago 2025, 17:56","","Rosca Martelo Alternada",,"",0,"normal",10,5,,,
"Costas e Bíceps","11 Ago 2025, 17:12","11 Ago 2025, 17:56","","Rosca Martelo Alternada",,"",1,"normal",10,5,,,
"Costas e Bíceps","11 Ago 2025, 17:12","11 Ago 2025, 17:56","","Rosca Martelo Alternada",,"",2,"normal",10,7,,,
"Costas e Bíceps","11 Ago 2025, 17:12","11 Ago 2025, 17:56","","Rosca Martelo Alternada",,"",3,"normal",10,4,,,
"Costas e Bíceps","11 Ago 2025, 17:12","11 Ago 2025, 17:56","","Rosca Martelo Alternada",,"",4,"normal",10,6,,,
"Costas e Bíceps","11 Ago 2025, 17:12","11 Ago 2025, 17:56","","Rosca Direta (Halter)",,"",0,"normal",9,9,,,
"Costas e Bíceps","11 Ago 2025, 17:12","11 Ago 2025, 17:56","","Rosca Direta (Halter)",,"",1,"normal",9,8,,,
"Costas e Bíceps","11 Ago 2025, 17:12","11 Ago 2025, 17:56","","Rosca Direta (Halter)",,"",2,"normal",9,7,,,
"Costas e Bíceps","11 Ago 2025, 17:12","11 Ago 2025, 17:56","","Rosca Direta (Halter)",,"",3,"normal",9,7,,,
"Costas e Bíceps","11 Ago 2025, 17:12","11 Ago 2025, 17:56","","Rosca Direta (Halter)",,"",4,"normal",9,6,,,
"Costas e Bíceps","6 Ago 2025, 17:12","6 Ago 2025, 17:28","","Rosca Martelo Alternada",,"",0,"normal",10,6,,,
"Costas e Bíceps","6 Ago 2025, 17:12","6 Ago 2025, 17:28","","Rosca Martelo Alternada",,"",1,"normal",10,7,,,
"Costas e Bíceps","6 Ago 2025, 17:12","6 Ago 2025, 17:28","","Rosca Martelo Alternada",,"",2,"normal",10,6,,,
"Costas e Bíceps","6 Ago 2025, 17:12","6 Ago 2025, 17:28","","Rosca Direta (Halter)",,"",0,"normal",10,4,,,
"Costas e Bíceps","6 Ago 2025, 17:12","6 Ago 2025, 17:28","","Rosca Direta (Halter)",,"",1,"normal",10,4,,,
"Costas e Bíceps","18 Jul 2025, 17:50","18 Jul 2025, 18:26","","Rosca Direta (Halter)",,"",0,"normal",10,7,,,
"Costas e Bíceps","18 Jul 2025, 17:50","18 Jul 2025, 18:26","","Rosca Direta (Halter)",,"",1,"normal",10,7,,,
"Costas e Bíceps","18 Jul 2025, 17:50","18 Jul 2025, 18:26","","Rosca Direta (Halter)",,"",2,"normal",10,6,,,
"Costas e Bíceps","18 Jul 2025, 17:50","18 Jul 2025, 18:26","","Rosca Inclinada (Halter)",,"",0,"normal",8,6,,,
"Costas e Bíceps","18 Jul 2025, 17:50","18 Jul 2025, 18:26","","Rosca Inclinada (Halter)",,"",1,"normal",8,6,,,
"Costas e Bíceps","18 Jul 2025, 17:50","18 Jul 2025, 18:26","","Rosca Inclinada (Halter)",,"",2,"normal",8,6,,,
"Costas e Bíceps","18 Jul 2025, 17:50","18 Jul 2025, 18:26","","Rosca Scott (Barra)",,"",0,"normal",12,9,,,
"Costas e Bíceps","18 Jul 2025, 17:50","18 Jul 2025, 18:26","","Rosca Scott (Barra)",,"",1,"normal",12,7,,,
"Costas e Bíceps","18 Jul 2025, 17:50","18 Jul 2025, 18:26","","Rosca Scott (Barra)",,"",2,"normal",12,7,,,
"Costas e Bíceps","18 Jul 2025, 17:50","18 Jul 2025, 18:26","","Rosca Scott (Halter)",,"",0,"normal",6,14,,,
"Costas e Bíceps","16 Jul 2025, 16:27","16 Jul 2025, 17:25","","Aberturas Invertidas De Ombro Posterior (Na Máquina) ",,"",0,"normal",30,10,,,
"Costas e Bíceps","16 Jul 2025, 16:27","16 Jul 2025, 17:25","","Aberturas Invertidas De Ombro Posterior (Na Máquina) ",,"",1,"normal",30,11,,,
"Costas e Bíceps","16 Jul 2025, 16:27","16 Jul 2025, 17:25","","Aberturas Invertidas De Ombro Posterior (Na Máquina) ",,"",2,"normal",30,9,,,
"Costas e Bíceps","16 Jul 2025, 16:27","16 Jul 2025, 17:25","","Aberturas Invertidas De Ombro Posterior (Na Máquina) ",,"",3,"normal",30,6,,,
"Costas e Bíceps","16 Jul 2025, 16:27","16 Jul 2025, 17:25","","Remada Sentada com Pegada em V (Cabo)",,"",0,"normal",35,10,,,
"Costas e Bíceps","16 Jul 2025, 16:27","16 Jul 2025, 17:25","","Remada Sentada com Pegada em V (Cabo)",,"",1,"normal",35,12,,,
"Costas e Bíceps","16 Jul 2025, 16:27","16 Jul 2025, 17:25","","Remada Sentada com Pegada em V (Cabo)",,"",2,"normal",35,12,,,
"Costas e Bíceps","16 Jul 2025, 16:27","16 Jul 2025, 17:25","","Remada Sentada com Pegada em V (Cabo)",,"",3,"normal",35,14,,,
"Costas e Bíceps","16 Jul 2025, 16:27","16 Jul 2025, 17:25","","Rosca Martelo Alternada",,"",0,"normal",12,7,,,
"Costas e Bíceps","16 Jul 2025, 16:27","16 Jul 2025, 17:25","","Rosca Martelo Alternada",,"",1,"normal",12,5,,,
"Costas e Bíceps","16 Jul 2025, 16:27","16 Jul 2025, 17:25","","Rosca Martelo Alternada",,"",2,"normal",12,5,,,
"Costas e Bíceps","16 Jul 2025, 16:27","16 Jul 2025, 17:25","","Rosca Martelo Alternada",,"",3,"normal",12,4,,,
"Costas e Bíceps","16 Jul 2025, 16:27","16 Jul 2025, 17:25","","Rosca Inclinada (Halter)",,"",0,"normal",9,3,,,
"Costas e Bíceps","16 Jul 2025, 16:27","16 Jul 2025, 17:25","","Rosca Inclinada (Halter)",,"",1,"normal",9,4,,,
"Costas e Bíceps","16 Jul 2025, 16:27","16 Jul 2025, 17:25","","Rosca Inclinada (Halter)",,"",2,"normal",9,4,,,
"Peito e Tríceps","15 Jul 2025, 11:19","15 Jul 2025, 12:49","","Supino (Barra)",,"",0,"normal",18,9,,,
"Peito e Tríceps","15 Jul 2025, 11:19","15 Jul 2025, 12:49","","Supino (Barra)",,"",1,"normal",20,10,,,
"Peito e Tríceps","15 Jul 2025, 11:19","15 Jul 2025, 12:49","","Supino (Barra)",,"",2,"normal",20,9,,,
"Peito e Tríceps","15 Jul 2025, 11:19","15 Jul 2025, 12:49","","Supino (Barra)",,"",3,"normal",20,6,,,
"Peito e Tríceps","15 Jul 2025, 11:19","15 Jul 2025, 12:49","","Supino Declinado (Barra)",,"",0,"normal",20,9,,,
"Peito e Tríceps","15 Jul 2025, 11:19","15 Jul 2025, 12:49","","Supino Declinado (Barra)",,"",1,"normal",20,6,,,
"Peito e Tríceps","15 Jul 2025, 11:19","15 Jul 2025, 12:49","","Supino Declinado (Barra)",,"",2,"normal",20,5,,,
"Peito e Tríceps","15 Jul 2025, 11:19","15 Jul 2025, 12:49","","Supino Inclinado (Barra)",,"",0,"normal",20,7,,,
"Peito e Tríceps","15 Jul 2025, 11:19","15 Jul 2025, 12:49","","Supino Inclinado (Barra)",,"",1,"normal",20,6,,,
"Peito e Tríceps","15 Jul 2025, 11:19","15 Jul 2025, 12:49","","Supino Inclinado (Barra)",,"",2,"normal",20,5,,,
"Peito e Tríceps","15 Jul 2025, 11:19","15 Jul 2025, 12:49","","Pec Deck",,"",0,"normal",40,9,,,
"Peito e Tríceps","15 Jul 2025, 11:19","15 Jul 2025, 12:49","","Pec Deck",,"",1,"normal",40,11,,,
"Peito e Tríceps","15 Jul 2025, 11:19","15 Jul 2025, 12:49","","Pec Deck",,"",2,"normal",40,10,,,
"Peito e Tríceps","15 Jul 2025, 11:19","15 Jul 2025, 12:49","","Pec Deck",,"",3,"normal",40,8,,,
"Peito e Tríceps","15 Jul 2025, 11:19","15 Jul 2025, 12:49","","Tríceps na Polia com Corda",,"",0,"normal",30,8,,,
"Peito e Tríceps","15 Jul 2025, 11:19","15 Jul 2025, 12:49","","Tríceps na Polia com Corda",,"",1,"normal",30,8,,,
"Peito e Tríceps","15 Jul 2025, 11:19","15 Jul 2025, 12:49","","Tríceps na Polia com Corda",,"",2,"normal",30,10,,,
"Peito e Tríceps","15 Jul 2025, 11:19","15 Jul 2025, 12:49","","Tríceps na Polia com Corda",,"",3,"normal",30,9,,,
"Peito e Tríceps","15 Jul 2025, 11:19","15 Jul 2025, 12:49","","Extensão de Tríceps na Polia (Máquina)",,"",0,"normal",10,7,,,
